Subject	Sex	Species	Age	Breeding	Session	Block	Trial	Trial_con	Trial_test	phase	condition	side	date	first_move_LR	first_move_correct	Change_latency_code	Change_latency_value	Change_position_code	Change_position_value	StartPos_latency_code	StartPos_latency_value	food_retrieved_code	food_retrieved_latency	initial_time_code	initial_time	comment
Lobo	m	chimpanzee	13	parent	3	1	8	56	8	p_test	test	r	43098.46045	r	1	ct		cp	8	st	1477					"did not record cp, coded from video"
Lobo	m	chimpanzee	13	parent	3	1	9	57		p_test	training	l	43098.46192	l	1							et	2274	it		no it
Lobo	m	chimpanzee	13	parent	3	1	10	58		p_test	training	r	43098.46234	r	1							et	696	it	1720	
Lobo	m	chimpanzee	13	parent	3	1	11	59	9	p_test	test	l	43098.46258	l	1	ct	502	cp	22	st	1388					
Lobo	m	chimpanzee	13	parent	3	1	12	60		p_test	training	r	43098.46284	r	1							et	1047	it	2161	
Lobo	m	chimpanzee	13	parent	3	2	13	61		p_test	training	l	43098.46304	l	1							et	538	it	2535	
Lobo	m	chimpanzee	13	parent	3	2	14	62		p_test	training	r	43098.46318	r	1							et	571	it	1317	
Lobo	m	chimpanzee	13	parent	3	2	15	63		p_test	training	l	43098.46337	l	1							et	419	it	1066	
Lobo	m	chimpanzee	13	parent	3	2	16	64	10	p_test	test	l	43098.46358	l	1	ct	1103	cp	21	st	1321					
Lobo	m	chimpanzee	13	parent	3	2	17	65		p_test	training	l	43098.46392	l	1							et	374	it	1146	
Lobo	m	chimpanzee	13	parent	3	2	18	66		p_test	training	r	43098.46412	r	1							et	858	it	1376	
Lobo	m	chimpanzee	13	parent	3	2	19	67		p_test	training	r	43098.46428	r	1							et	413	it	1777	
Lobo	m	chimpanzee	13	parent	3	2	20	68	11	p_test	test	r	43098.46451	r	1	ct	953	cp	22	st	1130					
Lobo	m	chimpanzee	13	parent	3	2	21	69		p_test	training	r	43098.46468	r	1							et	389	it	1670	
Lobo	m	chimpanzee	13	parent	3	2	22	70	12	p_test	test	l	43098.4649	l	1	ct	1504	cp	20	st	1850					
Lobo	m	chimpanzee	13	parent	3	2	23	71		p_test	training	r		r	1											not recorded
Lobo	m	chimpanzee	13	parent	3	2	24	72		p_test	training	l	43098.4658	l	1							et	470	it	3305	
Lobo	m	chimpanzee	13	parent	4	1	1	73		p_test	training	r	43099.49362	r	1							et	473	it	1843	
Lobo	m	chimpanzee	13	parent	4	1	2	74		p_test	training	r	43099.49388	r	1							et	728	it	9012	
Lobo	m	chimpanzee	13	parent	4	1	3	75	13	p_test	test	l	43099.4941	l	1	ct	1103	cp	19	st	1332					
Lobo	m	chimpanzee	13	parent	4	1	4	76		p_test	training	l	43099.49432	l	1							et	517	it	1431	
Lobo	m	chimpanzee	13	parent	4	1	5	77		p_test	training	l	43099.49451	l	1							et	416	it	1574	
Lobo	m	chimpanzee	13	parent	4	1	6	78		p_test	training	r	43099.49465	r	1							et	311	it	1329	
Lobo	m	chimpanzee	13	parent	4	1	7	79	14	p_test	test	r	43099.49486	r	1	ct	1053	cp	22	st	1317					
Lobo	m	chimpanzee	13	parent	4	1	8	80		p_test	training	l	43099.49505	l	1							et	483	it	1367	
Lobo	m	chimpanzee	13	parent	4	1	9	81		p_test	training	r	43099.49522	r	1							et	369	it	1378	
Lobo	m	chimpanzee	13	parent	4	1	10	82	15	p_test	test	l	43099.49544	l	1	ct	552	cp	16	st	1405					
Lobo	m	chimpanzee	13	parent	4	1	11	83		p_test	training	r	43099.4956	r	1							et	361	it	1514	
Lobo	m	chimpanzee	13	parent	4	1	12	84		p_test	training	l	43099.49583	l	1							et	352	it	1309	
Lobo	m	chimpanzee	13	parent	4	2	13	85	16	p_test	test	r	43099.49609	r	1	ct	903	cp	22	st	1109					
Lobo	m	chimpanzee	13	parent	4	2	14	86		p_test	training	l	43099.49628	l	1							et	415	it	1440	
Lobo	m	chimpanzee	13	parent	4	2	15	87		p_test	training	r	43099.49655	r	1							et	396	it	1359	
Lobo	m	chimpanzee	13	parent	4	2	16	88		p_test	training	l	43099.49674	l	1							et	439	it	942	
Lobo	m	chimpanzee	13	parent	4	2	17	89		p_test	training	r	43099.49694	r	1							et	449	it	1451	
Lobo	m	chimpanzee	13	parent	4	2	18	90	17	p_test	test	l	43099.4972	r	0	ct	1052	cp	22	st	1302					
Lobo	m	chimpanzee	13	parent	4	2	19	91		p_test	training	l	43099.4977	l	1							et	505	it	3416	
Lobo	m	chimpanzee	13	parent	4	2	20	92		p_test	training	l	43099.49796	l	1							et	449	it	3693	
Lobo	m	chimpanzee	13	parent	4	2	21	93		p_test	training	r	43099.49823	r	1							et	838	it	1284	
Lobo	m	chimpanzee	13	parent	4	2	22	94	18	p_test	test	r	43099.49856	r	1	ct	803	cp	22	st	4966					
Lobo	m	chimpanzee	13	parent	4	2	23	95		p_test	training	r	43099.49911	r	1							et	405	it	1922	
Lobo	m	chimpanzee	13	parent	4	2	24	96		p_test	training	l	43099.49927	l	1							et	407	it	1371	
Lobo	m	chimpanzee	13	parent	5	1	1	97		p_test	training	r	43102.468	r	1							et	400	it	1909	
Lobo	m	chimpanzee	13	parent	5	1	2	98		p_test	training	l	43102.46821	l	1							et	435	it	2092	
Lobo	m	chimpanzee	13	parent	5	1	3	99		p_test	training	l		l	1											not recorded
Lobo	m	chimpanzee	13	parent	5	1	4	100		p_test	training	r	43102.46877	r	1							et	472	it	1487	
Lobo	m	chimpanzee	13	parent	5	1	5	101	19	p_test	test	l	43102.46904	l	1	ct	903	cp	22	st	1284					
Lobo	m	chimpanzee	13	parent	5	1	6	102		p_test	training	l	43102.46931	l	1							et	340	it	1390	
Lobo	m	chimpanzee	13	parent	5	1	7	103		p_test	training	r	43102.46956	r	1							et	393	it	1259	
Lobo	m	chimpanzee	13	parent	5	1	8	104	20	p_test	test	r	43102.46977	r	1	ct	1002	cp	14	st	1126					
Lobo	m	chimpanzee	13	parent	5	1	9	105		p_test	training	l	43102.47005	l	1							et	300	it	1427	
Lobo	m	chimpanzee	13	parent	5	1	10	106	21	p_test	test	l	43102.47038	l	1	ct	1354	cp	21	st	1602					
Lobo	m	chimpanzee	13	parent	5	1	11	107		p_test	training	r	43102.47069	r	1							et	311	it	1833	
Lobo	m	chimpanzee	13	parent	5	1	12	108		p_test	training	r	43102.47089	r	1							et	355	it	1311	
Lobo	m	chimpanzee	13	parent	5	2	13	109		p_test	training	l	43102.4712	l	1							et	502	it	1097	
Lobo	m	chimpanzee	13	parent	5	2	14	110		p_test	training	l	43102.47146	l	1							et	552	it	1511	
Lobo	m	chimpanzee	13	parent	5	2	15	111	22	p_test	test	r	43102.47171	r	1	ct	802	cp	22	st	1452					
Lobo	m	chimpanzee	13	parent	5	2	16	112		p_test	training	r	43102.47205	r	1							et	469	it	1416	
Lobo	m	chimpanzee	13	parent	5	2	17	113		p_test	training	l	43102.47225	l	1							et	449	it	1270	
Lobo	m	chimpanzee	13	parent	5	2	18	114		p_test	training	l	43102.47248	l	1							et	461	it	1979	
Lobo	m	chimpanzee	13	parent	5	2	19	115		p_test	training	r	43102.4727	r	1							et	361	it	1406	
Lobo	m	chimpanzee	13	parent	5	2	20	116	23	p_test	test	r	43102.47299	r	1	ct	953	cp	22	st	1279					
Lobo	m	chimpanzee	13	parent	5	2	21	117		p_test	training	r	43102.47331	r	1							et	512	it	1196	
Lobo	m	chimpanzee	13	parent	5	2	22	118		p_test	training	l	43102.47353	l	1							et	630	it	1071	
Lobo	m	chimpanzee	13	parent	5	2	23	119	24	p_test	test	l	43102.47381	l	1	ct	1103	cp	22	st	1370					
Lobo	m	chimpanzee	13	parent	5	2	24	120		p_test	training	r	43102.47405	r	1							et	580	it	1569	
Lome	m	chimpanzee	16	parent	1	1	1	1		p_training	training	l	43096.49716	l	1							et	1188			
Lome	m	chimpanzee	16	parent	1	1	2	2		p_training	training	r	43096.49736	l	0							et	2380			
Lome	m	chimpanzee	16	parent	1	1	3	3		p_training	training	l	43096.49751	l	1							et	479			
Lome	m	chimpanzee	16	parent	1	1	4	4		p_training	training	r	43096.49773	l	0							et	3453			
Lome	m	chimpanzee	16	parent	1	1	5	5		p_training	training	r	43096.49804	r	1							et	358			
Lome	m	chimpanzee	16	parent	1	1	6	6		p_training	training	l	43096.49824	l	1							et	313			
Lome	m	chimpanzee	16	parent	1	1	7	7		p_training	training	r	43096.4984	r	1							et	388			
Lome	m	chimpanzee	16	parent	1	1	8	8		p_training	training	l	43096.49861	l	1							et	389			
Lome	m	chimpanzee	16	parent	1	1	9	9		p_training	training	l	43096.49876	l	1							et	327			
Lome	m	chimpanzee	16	parent	1	1	10	10		p_training	training	r	43096.49897	l	0							et	3916			
Lome	m	chimpanzee	16	parent	1	1	11	11		p_training	training	l	43096.49912	l	1							et	328			
Lome	m	chimpanzee	16	parent	1	1	12	12		p_training	training	r	43096.49928	r	1							et	700			
Lome	m	chimpanzee	16	parent	1	2	13	13		p_training	training	r	43096.49949	r	1							et	375			
Lome	m	chimpanzee	16	parent	1	2	14	14		p_training	training	l	43096.49962	l	1							et	482			
Lome	m	chimpanzee	16	parent	1	2	15	15		p_training	training	r	43096.49986	r	1							et	2164			
Lome	m	chimpanzee	16	parent	1	2	16	16		p_training	training	l	43096.50001	l	1							et	405			
Lome	m	chimpanzee	16	parent	1	2	17	17		p_training	training	l	43096.50019	l	1							et	2307			
Lome	m	chimpanzee	16	parent	1	2	18	18		p_training	training	r	43096.5006	r	1							et	468			
Lome	m	chimpanzee	16	parent	1	2	19	19		p_training	training	l	43096.50083	l	1							et	369			
Lome	m	chimpanzee	16	parent	1	2	20	20		p_training	training	l	43096.501	l	1							et	312			
Lome	m	chimpanzee	16	parent	1	2	21	21		p_training	training	r	43096.50115	r	1							et	698			
Lome	m	chimpanzee	16	parent	1	2	22	22		p_training	training	r	43096.5013	r	1							et	520			
Lome	m	chimpanzee	16	parent	1	2	23	23		p_training	training	r	43096.50142	r	1							et	604			
Lome	m	chimpanzee	16	parent	1	2	24	24		p_training	training	l	43096.50161	l	1							et	333			
Lome	m	chimpanzee	16	parent	2	1	1	25		p_test	training	l	43097.45868	l	1							et	353	it	1584	
Lome	m	chimpanzee	16	parent	2	1	2	26		p_test	training	r	43097.45888	r	1							et	618	it	4527	
Lome	m	chimpanzee	16	parent	2	1	3	27	1	p_test	test	r	43097.45917	r	1	ct	1755	cp	22	st	2045					
Lome	m	chimpanzee	16	parent	2	1	4	28		p_test	training	r	43097.45936	r	1							et	411	it	1854	
Lome	m	chimpanzee	16	parent	2	1	5	29		p_test	training	l	43097.45955	l	1							et	308	it	1393	
Lome	m	chimpanzee	16	parent	2	1	6	30	2	p_test	test	l	43097.45973	l	1	ct	1655	cp	21	st	2179					
Lome	m	chimpanzee	16	parent	2	1	7	31		p_test	training	l	43097.45998	l	1							et	1665	it	1426	
Lome	m	chimpanzee	16	parent	2	1	8	32		p_test	training	r	43097.46044	l	0							et	2069	it	18696	
Lome	m	chimpanzee	16	parent	2	1	9	33		p_test	training	l	43097.46065	l	1							et	429	it	1639	
Lome	m	chimpanzee	16	parent	2	1	10	34		p_test	training	r	43097.46084	r	1							et	559	it	1698	
Lome	m	chimpanzee	16	parent	2	1	11	35	3	p_test	test	r	43097.46117	r	1	ct	1603	cp	22	st	1841					
Lome	m	chimpanzee	16	parent	2	1	12	36		p_test	training	l	43097.46146	l	1							et	348	it	1508	
Lome	m	chimpanzee	16	parent	2	2	13	37		p_test	training	r	43097.46164	r	1							et	424	it	1846	
Lome	m	chimpanzee	16	parent	2	2	14	38		p_test	training	l	43097.46186	l	1							et	360	it	1635	
Lome	m	chimpanzee	16	parent	2	2	15	39		p_test	training	r	43097.46208	r	1							et	364	it	1402	
Lome	m	chimpanzee	16	parent	2	2	16	40	4	p_test	test	l	43097.46225	l	1	ct	1053	cp	22	st	1388					
Lome	m	chimpanzee	16	parent	2	2	17	41		p_test	training	l	43097.4625	l	1							et	1689	it	195	
Lome	m	chimpanzee	16	parent	2	2	18	42		p_test	training	r	43097.46269	r	1							et	481	it	1539	
Lome	m	chimpanzee	16	parent	2	2	19	43		p_test	training	r	43097.46285	r	1							et	549	it	1475	
Lome	m	chimpanzee	16	parent	2	2	20	44	5	p_test	test	r	43097.46306	r	1	ct	1254	cp	22	st	1501					
Lome	m	chimpanzee	16	parent	2	2	21	45		p_test	training	l	43097.46329	l	1							et	397	it	1965	
Lome	m	chimpanzee	16	parent	2	2	22	46		p_test	training	r	43097.46347	r	1							et	416	it	1373	
Lome	m	chimpanzee	16	parent	2	2	23	47		p_test	training	l	43097.46365	l	1							et	278	it	1632	
Lome	m	chimpanzee	16	parent	2	2	24	48	6	p_test	test	l	43097.46385	l	1	ct	903	cp	21	st	1165					
Lome	m	chimpanzee	16	parent	3	1	1	49		p_test	training	r	43098.46883	r	1							et	438	it	12928	
Lome	m	chimpanzee	16	parent	3	1	2	50		p_test	training	r	43098.4691	r	1							et	468	it	3160	
Lome	m	chimpanzee	16	parent	3	1	3	51		p_test	training	r	43098.46936	r	1							et	384	it	3030	
Lome	m	chimpanzee	16	parent	3	1	4	52		p_test	training	l	43098.46957	l	1							et	1610	it	2627	
Lome	m	chimpanzee	16	parent	3	1	5	53	7	p_test	test	r	43098.46995	r	1	ct	1354	cp	22	st	1484					
Lome	m	chimpanzee	16	parent	3	1	6	54		p_test	training	l	43098.47025	l	1							et	526	it	1955	
Lome	m	chimpanzee	16	parent	3	1	7	55		p_test	training	l	43098.47047	l	1							et	467	it	4714	
Lome	m	chimpanzee	16	parent	3	1	8	56	8	p_test	test	l	43098.47078	l	1	ct	1054	cp	21	st	1434					
Lome	m	chimpanzee	16	parent	3	1	9	57		p_test	training	r	43098.4716	r	1									it	13888	"corrected from video, coding was triggered by Lome jumping against the panel, no et"
Lome	m	chimpanzee	16	parent	3	1	10	58	9	p_test	test	l	43098.47198	l	1	ct	1053	cp	21	st	1397					
Lome	m	chimpanzee	16	parent	3	1	11	59		p_test	training	l	43098.47223	l	1							et	304	it	1555	
Lome	m	chimpanzee	16	parent	3	1	12	60		p_test	training	r	43098.47243	r	1							et	514	it	1236	
Lome	m	chimpanzee	16	parent	3	2	13	61		p_test	training	l	43098.47262	l	1							et	329	it	1679	
Lome	m	chimpanzee	16	parent	3	2	14	62	10	p_test	test	r	43098.47282	r	1	ct	1153	cp	22	st	1373					
Lome	m	chimpanzee	16	parent	3	2	15	63		p_test	training	l	43098.47318	l	1							et	263	it	16713	
Lome	m	chimpanzee	16	parent	3	2	16	64		p_test	training	r	43098.47339	r	1							et	314	it	1065	
Lome	m	chimpanzee	16	parent	3	2	17	65		p_test	training	r	43098.4736	r	1							et	374	it	3955	
Lome	m	chimpanzee	16	parent	3	2	18	66	11	p_test	test	r	43098.47384	r	1	ct	902	cp	22	st	1109					
Lome	m	chimpanzee	16	parent	3	2	19	67		p_test	training	r	43098.47407	r	1							et	334	it	1508	
Lome	m	chimpanzee	16	parent	3	2	20	68		p_test	training	l	43098.47431	l	1							et	280	it	1338	
Lome	m	chimpanzee	16	parent	3	2	21	69	12	p_test	test	l	43098.47455	l	1	ct	601	cp	22	st	1553					
Lome	m	chimpanzee	16	parent	3	2	22	70		p_test	training	r	43098.47476	r	1							et	374	it	1457	
Lome	m	chimpanzee	16	parent	3	2	23	71		p_test	training	l	43098.47494	l	1							et	246	it	1755	
Lome	m	chimpanzee	16	parent	3	2	24	72		p_test	training	l	43098.47519	l	1							et	261	it	3813	
Lome	m	chimpanzee	16	parent	4	1	1	73		p_test	training	l	43099.4651	l	1							et	435	it	1666	
Lome	m	chimpanzee	16	parent	4	1	2	74	13	p_test	test	l	43099.4653	l	1	ct	1804	cp	21	st	2324					
Lome	m	chimpanzee	16	parent	4	1	3	75		p_test	training	l	43099.4655	l	1							et	339	it	1275	
Lome	m	chimpanzee	16	parent	4	1	4	76		p_test	training	r	43099.46568	r	1							et	1106	it	1508	
Lome	m	chimpanzee	16	parent	4	1	5	77		p_test	training	r	43099.46583	r	1							et	374	it	1484	
Lome	m	chimpanzee	16	parent	4	1	6	78		p_test	training	l	43099.46601	l	1							et	311	it	1388	
Lome	m	chimpanzee	16	parent	4	1	7	79	14	p_test	test	r	43099.46618	r	1	ct		cp	22	st	1160					"cp and ct not recorded , coded  from video"
Lome	m	chimpanzee	16	parent	4	1	8	80		p_test	training	r	43099.46655	r	1							et	401	it	1632	
Lome	m	chimpanzee	16	parent	4	1	9	81		p_test	training	r	43099.46675	r	1							et	520	it	1672	
Lome	m	chimpanzee	16	parent	4	1	10	82	15	p_test	test	r	43099.46698	r	1	ct	3009	cp	22	st	3285					
Lome	m	chimpanzee	16	parent	4	1	11	83		p_test	training	l	43099.46725	l	1							et	403	it	1885	
Lome	m	chimpanzee	16	parent	4	1	12	84		p_test	training	l	43099.46748	l	1							et	1623	it	2277	
Lome	m	chimpanzee	16	parent	4	2	13	85		p_test	training	r	43099.46765	r	1							et	513	it	2508	
Lome	m	chimpanzee	16	parent	4	2	14	86		p_test	training	l	43099.46781	l	1							et	401	it	1595	
Lome	m	chimpanzee	16	parent	4	2	15	87	16	p_test	test	l	43099.468	l	1	ct	1203	cp	7	st	1871					
Lome	m	chimpanzee	16	parent	4	2	16	88		p_test	training	r	43099.46821	r	1							et	492	it	2260	
Lome	m	chimpanzee	16	parent	4	2	17	89	17	p_test	test	r	43099.46839	r	1	ct	1654	cp	22	st	1888					
Lome	m	chimpanzee	16	parent	4	2	18	90		p_test	training	r	43099.46858	r	1							et	467	it	1779	
Lome	m	chimpanzee	16	parent	4	2	19	91		p_test	training	r	43099.4688	r	1							et	556	it	1967	
Lome	m	chimpanzee	16	parent	4	2	20	92		p_test	training	l	43099.46896	l	1							et	346	it	1683	
Lome	m	chimpanzee	16	parent	4	2	21	93		p_test	training	l	43099.46912	l	1							et	1599	it	2138	
Lome	m	chimpanzee	16	parent	4	2	22	94	18	p_test	test	l	43099.46999	l	1	ct	952	cp	22	st	1253					
Lome	m	chimpanzee	16	parent	4	2	23	95		p_test	training	r	43099.47023	r	1							et	440	it	3525	
Lome	m	chimpanzee	16	parent	4	2	24	96		p_test	training	l	43099.47041	l	1							et	1211	it	1857	
Lome	m	chimpanzee	16	parent	5	1	1	97		p_test	training	r	43102.49839	r	1							et	545	it	9216	
Lome	m	chimpanzee	16	parent	5	1	2	98	19	p_test	test	l	43102.49866	r	0	ct	1905	cp	21	st	2241					
Lome	m	chimpanzee	16	parent	5	1	3	99		p_test	training	l	43102.49931	l	1							et	383	it	1365	
Lome	m	chimpanzee	16	parent	5	1	4	100	20	p_test	test	r	43102.49972	r	1	ct	903	cp	22	st	1161					
Lome	m	chimpanzee	16	parent	5	1	5	101		p_test	training	l	43102.49998	l	1							et	351	it	1574	
Lome	m	chimpanzee	16	parent	5	1	6	102		p_test	training	r	43102.50024	r	1							et	331	it	1371	
Lome	m	chimpanzee	16	parent	5	1	7	103		p_test	training	r	43102.50045	r	1							et	381	it	1524	
Lome	m	chimpanzee	16	parent	5	1	8	104		p_test	training	l	43102.50067	l	1							et	372	it	1380	
Lome	m	chimpanzee	16	parent	5	1	9	105		p_test	training	l	43102.5009	l	1							et	466	it	1600	
Lome	m	chimpanzee	16	parent	5	1	10	106	21	p_test	test	r	43102.50128	r	1	ct	852	cp	22	st	1079					
Lome	m	chimpanzee	16	parent	5	1	11	107		p_test	training	r	43102.50155	r	1							et	413	it	1370	
Lome	m	chimpanzee	16	parent	5	1	12	108		p_test	training	l	43102.50178	l	1							et	387	it	1397	
Lome	m	chimpanzee	16	parent	5	2	13	109		p_test	training	l	43102.50228	l	1							et	385	it	1620	
Lome	m	chimpanzee	16	parent	5	2	14	110		p_test	training	r	43102.50279	r	1							et	321	it	1357	
Lome	m	chimpanzee	16	parent	5	2	15	111		p_test	training	r	43102.50297	r	1							et	461	it	1507	
Lome	m	chimpanzee	16	parent	5	2	16	112	22	p_test	test	l	43102.50316	l	1	ct	1153	cp	22	st	1338					
Lome	m	chimpanzee	16	parent	5	2	17	113		p_test	training	l	43102.50344	l	1							et	348	it	1609	
Lome	m	chimpanzee	16	parent	5	2	18	114		p_test	training	l	43102.5036	l	1							et	373	it	1536	
Lome	m	chimpanzee	16	parent	5	2	19	115	23	p_test	test	r	43102.50384	r	1	ct	902	cp	22	st	1147					
Lome	m	chimpanzee	16	parent	5	2	20	116		p_test	training	r	43102.50418	r	1							et	2121	it	1482	
Lome	m	chimpanzee	16	parent	5	2	21	117		p_test	training	r	43102.50456	r	1							et	355	it	2746	
Lome	m	chimpanzee	16	parent	5	2	22	118		p_test	training	l	43102.50485	l	1							et	402	it	1285	
Lome	m	chimpanzee	16	parent	5	2	23	119	24	p_test	test	l	43102.50539	l	1	ct		cp	22	st	1306					"cp and ct not recorded , coded  from video"
Lome	m	chimpanzee	16	parent	5	2	24	120		p_test	training	r	43102.50606	r	1							et	437	it	1256	
Natascha	f	chimpanzee	37	hand reared	1	1	1	1		p_training	training	r	43103.46301	r	1							et	28254	it	11362	
Natascha	f	chimpanzee	37	hand reared	1	1	2	2		p_training	training	r	43103.46346	r	1							et	1140	it	15123	
Natascha	f	chimpanzee	37	hand reared	1	1	3	3		p_training	training	l	43103.46476	r	0							et	17127	it	19700	
Natascha	f	chimpanzee	37	hand reared	1	1	4	4		p_training	training	l	43103.46516	r	0							et	3415	it	10587	
Natascha	f	chimpanzee	37	hand reared	1	1	5	5		p_training	training	r	43103.46558	r	1							et	739	it	17761	
Natascha	f	chimpanzee	37	hand reared	1	1	6	6		p_training	training	r	43103.46624	r	1							et	430	it		
Natascha	f	chimpanzee	37	hand reared	1	1	7	7		p_training	training	l	43103.46661	l	1							et	729	it	19295	
Natascha	f	chimpanzee	37	hand reared	1	1	8	8		p_training	training	l	43103.46721	l	1							et	418	it		
Natascha	f	chimpanzee	37	hand reared	1	1	9	9		p_training	training	l	43103.46749	l	1							et	510	it	9880	
Natascha	f	chimpanzee	37	hand reared	1	1	10	10		p_training	training	r	43103.46792	l	0							et	3736	it	21553	
Natascha	f	chimpanzee	37	hand reared	1	1	11	11		p_training	training	r	43103.46832	r	1							et	480	it	17154	
Natascha	f	chimpanzee	37	hand reared	1	1	12	12		p_training	training	l	43103.4687	l	1							et	484	it	5867	session stopped after 15 trials
Natascha	f	chimpanzee	37	hand reared	2	1	1	13		p_training	training	r	43115.44178	r	1							et	749	it	9485	
Natascha	f	chimpanzee	37	hand reared	2	1	2	14		p_training	training	l	43115.44223	r	0							et	4072	it	6282	
Natascha	f	chimpanzee	37	hand reared	2	1	3	15		p_training	training	l	43115.44258	l	1							et	2235	it	6333	
Natascha	f	chimpanzee	37	hand reared	2	1	4	16		p_training	training	l	43115.44297	l	1							et	819	it	17035	
Natascha	f	chimpanzee	37	hand reared	2	1	5	17		p_training	training	r	43115.44329	l	0							et	1343	it	4260	
Natascha	f	chimpanzee	37	hand reared	2	1	6	18		p_training	training	r		r	1											not recorded
Natascha	f	chimpanzee	37	hand reared	2	1	7	19		p_training	training	l	43115.44418	l	1							et	457	it	3489	
Natascha	f	chimpanzee	37	hand reared	2	1	8	20		p_training	training	r	43115.44447	l	0							et	2548	it	4906	
Natascha	f	chimpanzee	37	hand reared	2	1	9	21		p_training	training	l	43115.44475	l	1							et	353	it	4258	
Natascha	f	chimpanzee	37	hand reared	2	1	10	22		p_training	training	r	43115.44506	l	0							et	4503	it	5438	
Natascha	f	chimpanzee	37	hand reared	2	1	11	23		p_training	training	l	43115.44536	l	1							et	398	it	3703	
Natascha	f	chimpanzee	37	hand reared	2	1	12	24		p_training	training	r	43115.44559	r	1							et	418	it	2639	
Natascha	f	chimpanzee	37	hand reared	2	2	13	25		p_training	training	r	43115.44588	l	0							et	1079	it	5004	
Natascha	f	chimpanzee	37	hand reared	2	2	14	26		p_training	training	l	43115.44626	l	1							et	426	it	6258	
Natascha	f	chimpanzee	37	hand reared	2	2	15	27		p_training	training	r	43115.44654	r	1							et	458	it	5857	
Natascha	f	chimpanzee	37	hand reared	2	2	16	28		p_training	training	l	43115.44681	l	1							et	620	it	3793	
Natascha	f	chimpanzee	37	hand reared	2	2	17	29		p_training	training	l	43115.44701	l	1							et	512	it	4935	
Natascha	f	chimpanzee	37	hand reared	2	2	18	30		p_training	training	r	43115.44729	r	1							et	384	it	10624	
Natascha	f	chimpanzee	37	hand reared	2	2	19	31		p_training	training	l	43115.44759	r	0							et	687	it	4554	
Natascha	f	chimpanzee	37	hand reared	2	2	20	32		p_training	training	l	43115.44793	l	1							et	1736	it	3640	
Natascha	f	chimpanzee	37	hand reared	2	2	21	33		p_training	training	l	43115.44819	l	1							et	676	it	7779	
Natascha	f	chimpanzee	37	hand reared	2	2	22	34		p_training	training	r	43115.4486	l	0							et	1765	it	14739	
Natascha	f	chimpanzee	37	hand reared	2	2	23	35		p_training	training	r	43115.44894	r	1							et	565	it	4798	
Natascha	f	chimpanzee	37	hand reared	2	2	24	36		p_training	training	r	43115.44925	r	1							et	414	it	4535	
Natascha	f	chimpanzee	37	hand reared	3	1	1	37		p_training	training	r	43116.39795	r	1							et	979	it	5909	
Natascha	f	chimpanzee	37	hand reared	3	1	2	38		p_training	training	l	43116.39833	l	1							et	493	it	14746	
Natascha	f	chimpanzee	37	hand reared	3	1	3	39		p_training	training	l		l	1											
Natascha	f	chimpanzee	37	hand reared	3	1	4	40		p_training	training	l	43116.39898	l	1							et	750	it	12036	
Natascha	f	chimpanzee	37	hand reared	3	1	5	41		p_training	training	r	43116.39939	r	1							et	502	it	19743	
Natascha	f	chimpanzee	37	hand reared	3	1	6	42		p_training	training	r	43116.39956	r	1							et	568	it	2075	
Natascha	f	chimpanzee	37	hand reared	3	1	7	43		p_training	training	l	43116.39977	l	1							et	480	it	4415	
Natascha	f	chimpanzee	37	hand reared	3	1	8	44		p_training	training	r	43116.40009	r	1							et	557	it	13084	
Natascha	f	chimpanzee	37	hand reared	3	1	9	45		p_training	training	r	43116.40035	r	1							et	578	it	6026	
Natascha	f	chimpanzee	37	hand reared	3	1	10	46		p_training	training	l	43116.40063	l	1							et	533	it	5203	
Natascha	f	chimpanzee	37	hand reared	3	1	11	47		p_training	training	l	43116.40089	l	1							et	1487	it	9184	
Natascha	f	chimpanzee	37	hand reared	3	1	12	48		p_training	training	r	43116.40125	r	1							et	639	it	18963	
Natascha	f	chimpanzee	37	hand reared	3	2	1	49		p_test	training	r	43116.40181	r	1							et	416	it	3212	
Natascha	f	chimpanzee	37	hand reared	3	2	2	50		p_test	training	r	43116.40201	r	1							et	488	it	5555	
Natascha	f	chimpanzee	37	hand reared	3	2	3	51	1	p_test	test	l	43116.40234	l	1	ct	803	cp	15	st	3047					
Natascha	f	chimpanzee	37	hand reared	3	2	4	52		p_test	training	l	43116.40258	l	1							et	491	it	4129	
Natascha	f	chimpanzee	37	hand reared	3	2	5	53		p_test	training	l	43116.40277	l	1							et	434	it	4856	
Natascha	f	chimpanzee	37	hand reared	3	2	6	54		p_test	training	r	43116.40303	r	1							et	675	it	10245	
Natascha	f	chimpanzee	37	hand reared	3	2	7	55		p_test	training	l	43116.40334	l	1							et	491	it	3944	
Natascha	f	chimpanzee	37	hand reared	3	2	8	56	2	p_test	test	r	43116.40369	r	1	ct	4212	cp	22	st	4555					
Natascha	f	chimpanzee	37	hand reared	3	2	9	57		p_test	training	l	43116.404	l	1							et	502	it	5959	
Natascha	f	chimpanzee	37	hand reared	3	2	10	58		p_test	training	r	43116.40429	r	1							et	709	it	9289	
Natascha	f	chimpanzee	37	hand reared	3	2	11	59	3	p_test	test	r	43116.40455	r	1	ct	1253	cp	22	st	1607					
Natascha	f	chimpanzee	37	hand reared	3	2	12	60		p_test	training	l	43116.40495	l	1							et	548	it	4920	
Natascha	f	chimpanzee	37	hand reared	4	1	1	61		p_test	training	l	43117.39362	l	1							et	495	it	5101	
