Subject	Sex	Group	Age	Date	Day	Session	Condition	trial_number	Side	baited_distractor	chose_side	correct	Comment	side_changes	material_changes	chosen_distractor	SessionED
Julia	f	old chimps	18	23/10/2018		4	ID	13	l	 B3	l	1		yes	yes		
Julia	f	old chimps	18	23/10/2018		4	ID	14	r	 B3	r	1		yes	no		
Julia	f	old chimps	18	23/10/2018		4	ID	15	r	 B4	r	1		no	yes		
Julia	f	old chimps	18	23/10/2018		4	ID	16	l	 B4	l	1		yes	no		
Julia	f	old chimps	18	23/10/2018		4	ID	17	l	 B3	l	1		no	yes		
Amahirwe	m	old chimps	20	23/10/2018		4	ID	1	l	 B4	r	0					
Amahirwe	m	old chimps	20	23/10/2018		4	ID	2	l	 B3	l	1		no	yes		
Amahirwe	m	old chimps	20	23/10/2018		4	ID	3	r	 B4	r	1		yes	yes		
Amahirwe	m	old chimps	20	23/10/2018		4	ID	4	r	 B3	r	1		no	yes		
Amahirwe	m	old chimps	20	23/10/2018		4	ID	5	l	 B4	l	1		yes	yes		
Amahirwe	m	old chimps	20	23/10/2018		4	ID	6	r	 B4	r	1		yes	no		
Amahirwe	m	old chimps	20	23/10/2018		4	ID	7	r	 B3	r	1		no	yes		
Edvard	m	old chimps	18	23/10/2018		4	ID	1	l	 B4	l	1					
Edvard	m	old chimps	18	23/10/2018		4	ID	2	l	 B3	l	1		no	yes		
Edvard	m	old chimps	18	23/10/2018		4	ID	3	r	 B4	r	1		yes	yes		
Edvard	m	old chimps	18	23/10/2018		4	ID	4	r	 B3	r	1		no	yes		
Edvard	m	old chimps	18	23/10/2018		4	ID	5	l	 B4	l	1		yes	yes		
Edvard	m	old chimps	18	23/10/2018		4	ID	6	r	 B4	r	1		yes	no		
Zee	m	old chimps	18	23/10/2018		4	ID	1	l	 B4	l	1					
Zee	m	old chimps	18	23/10/2018		4	ID	2	l	 B3	l	1		no	yes		
Zee	m	old chimps	18	23/10/2018		4	ID	3	r	 B4	l	0		yes	yes		
Zee	m	old chimps	18	23/10/2018		4	ID	4	r	 B3	r	1		no	yes		
Zee	m	old chimps	18	23/10/2018		4	ID	5	l	 B4	l	1		yes	yes		
Zee	m	old chimps	18	23/10/2018		4	ID	6	r	 B4	r	1		yes	no		
Zee	m	old chimps	18	23/10/2018		4	ID	7	r	 B3	r	1		no	yes		
Zee	m	old chimps	18	23/10/2018		4	ID	8	l	 B3	l	1		yes	no		
Zee	m	old chimps	18	23/10/2018		4	ID	9	r	 B3	r	1		yes	no		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	1	l	 B4	l	1					
Mwanzo	f	old chimps	22	24/10/2018		5	ID	2	l	 B3	l	1		no	yes		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	3	r	 B4	l	0		yes	yes		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	4	r	 B3	r	1		no	yes		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	5	l	 B4	r	0		yes	yes		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	6	r	 B4	l	0		yes	no		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	7	r	 B3	r	1		no	yes		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	8	l	 B3	l	1		yes	no		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	9	r	 B3	r	1		yes	no		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	10	l	 B3	l	1		yes	no		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	11	l	 B4	l	1		no	yes		
Mwanzo	f	old chimps	22	24/10/2018		5	ID	12	r	 B4	r	1		yes	no		
Mary	f	old chimps	15	24/10/2018		5	ID	1	l	 B4	r	0					
Mary	f	old chimps	15	24/10/2018		5	ID	2	l	 B3	l	1		no	yes		
Mary	f	old chimps	15	24/10/2018		5	ID	3	r	 B4	r	1		yes	yes		
Mary	f	old chimps	15	24/10/2018		5	ID	4	r	 B3	r	1		no	yes		
Mary	f	old chimps	15	24/10/2018		5	ID	5	l	 B4	l	1		yes	yes		
Mary	f	old chimps	15	24/10/2018		5	ID	6	r	 B4	r	1		yes	no		
Mary	f	old chimps	15	24/10/2018		5	ID	7	r	 B3	r	1		no	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	1	l	 B4	l	1					
Joy	f	young chimps	14	17/11/2018		3	ID	2	l	 B3	l	1		no	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	3	r	 B4	l	0		yes	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	4	r	 B3	r	1		no	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	5	l	 B4	r	0		yes	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	6	r	 B4	r	1		yes	no		
Joy	f	young chimps	14	17/11/2018		3	ID	7	r	 B3	r	1		no	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	8	l	 B3	r	0		yes	no		
Joy	f	young chimps	14	17/11/2018		3	ID	9	r	 B3	r	1		yes	no		
Joy	f	young chimps	14	17/11/2018		3	ID	10	l	 B3	l	1		yes	no		
Joy	f	young chimps	14	17/11/2018		3	ID	11	l	 B4	r	0		no	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	12	r	 B4	l	0		yes	no		
Joy	f	young chimps	14	17/11/2018		3	ID	13	l	 B3	l	1		yes	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	14	r	 B3	r	1		yes	no		
Joy	f	young chimps	14	17/11/2018		3	ID	15	r	 B4	r	1		no	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	16	l	 B4	l	1		yes	no		
Joy	f	young chimps	14	17/11/2018		3	ID	17	l	 B3	l	1		no	yes		
Joy	f	young chimps	14	17/11/2018		3	ID	18	r	 B3	r	1		yes	no		
Bahati	f	young chimps	25	18/11/2018		3	ID	1	l	 B4	r	0					
Bahati	f	young chimps	25	18/11/2018		3	ID	2	l	 B3	l	1		no	yes		
Bahati	f	young chimps	25	18/11/2018		3	ID	3	r	 B4	l	0		yes	yes		
Bahati	f	young chimps	25	18/11/2018		3	ID	4	r	 B3	r	1		no	yes		
Bahati	f	young chimps	25	18/11/2018		3	ID	5	l	 B4	l	1		yes	yes		
Bahati	f	young chimps	25	18/11/2018		3	ID	6	r	 B4	r	1		yes	no		
Bahati	f	young chimps	25	18/11/2018		3	ID	7	r	 B3	r	1		no	yes		
Bahati	f	young chimps	25	18/11/2018		3	ID	8	l	 B3	l	1		yes	no		
Bahati	f	young chimps	25	18/11/2018		3	ID	9	r	 B3	r	1		yes	no		
Niyonkuru	f	young chimps	28	18/11/2018		3	ID	1	l	 B4	l	1					
Niyonkuru	f	young chimps	28	18/11/2018		3	ID	2	l	 B3	l	1		no	yes		
Niyonkuru	f	young chimps	28	18/11/2018		3	ID	3	r	 B4	r	1		yes	yes		
Niyonkuru	f	young chimps	28	18/11/2018		3	ID	4	r	 B3	r	1		no	yes		
Niyonkuru	f	young chimps	28	18/11/2018		3	ID	5	l	 B4	l	1		yes	yes		
Niyonkuru	f	young chimps	28	18/11/2018		3	ID	6	r	 B4	r	1		yes	no		
Dufatanya	f	young chimps	27	19/11/2018		3	ID	1	l	 B4	r	0					
Dufatanya	f	young chimps	27	19/11/2018		3	ID	2	l	 B3	l	1		no	yes		
Dufatanya	f	young chimps	27	19/11/2018		3	ID	3	r	 B4	r	1		yes	yes		
Dufatanya	f	young chimps	27	19/11/2018		3	ID	4	r	 B3	r	1		no	yes		
Dufatanya	f	young chimps	27	19/11/2018		3	ID	5	l	 B4	l	1		yes	yes		
Dufatanya	f	young chimps	27	19/11/2018		3	ID	6	r	 B4	r	1		yes	no		
Dufatanya	f	young chimps	27	19/11/2018		3	ID	7	r	 B3	r	1		no	yes		
Akela	f	young chimps	30	19/11/2018		3	ID	1	l	 B4	r	0					
Akela	f	young chimps	30	19/11/2018		3	ID	2	l	 B3	l	1		no	yes		
Akela	f	young chimps	30	19/11/2018		3	ID	3	r	 B4	r	1		yes	yes		
Akela	f	young chimps	30	19/11/2018		3	ID	4	r	 B3	r	1		no	yes		
Akela	f	young chimps	30	19/11/2018		3	ID	5	l	 B4	l	1		yes	yes		
Akela	f	young chimps	30	19/11/2018		3	ID	6	r	 B4	r	1		yes	no		
Akela	f	young chimps	30	19/11/2018		3	ID	7	r	 B3	r	1		no	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	1	l	 B4	r	0					
Kisa	m	young chimps	25	21/11/2018		6	ID	2	l	 B3	l	1		no	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	3	r	 B4	r	1		yes	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	4	r	 B3	r	1		no	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	5	l	 B4	r	0		yes	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	6	r	 B4	r	1		yes	no		
Kisa	m	young chimps	25	21/11/2018		6	ID	7	r	 B3	r	1		no	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	8	l	 B3	r	0		yes	no		
Kisa	m	young chimps	25	21/11/2018		6	ID	9	r	 B3	r	1		yes	no		
Kisa	m	young chimps	25	21/11/2018		6	ID	10	l	 B3	l	1		yes	no		
Kisa	m	young chimps	25	21/11/2018		6	ID	11	l	 B4	l	1		no	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	12	r	 B4	r	1		yes	no		
Kisa	m	young chimps	25	21/11/2018		6	ID	13	l	 B3	l	1		yes	yes		
Kisa	m	young chimps	25	21/11/2018		6	ID	14	r	 B3	r	1		yes	no		
Judy	f	old chimps	35	25/11/2018	11	5	ED	1	l	S7	r	0				S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	2	r	S8	r	1		yes	yes	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	3	l	S8	r	0		yes	no	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	4	r	S7	r	1		yes	yes	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	5	l	S7	r	0		yes	no	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	6	r	S8	r	1		yes	yes	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	7	l	S8	r	0		yes	no	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	8	r	S7	r	1		yes	yes	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	9	r	S8	r	1		no	yes	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	10	l	S7	r	0		yes	yes	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	11	l	S8	r	0		no	yes	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	12	r	S7	r	1		yes	yes	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	13	l	S7	r	0		yes	no	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	14	r	S8	r	1		yes	yes	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	15	l	S8	r	0		yes	no	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	16	r	S7	r	1		yes	yes	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	17	l	S7	r	0		yes	no	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	18	r	S7	l	0		yes	no	S8	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	19	l	S8	r	0		yes	yes	S7	1
Judy	f	old chimps	35	25/11/2018	11	5	ED	20	r	S8	r	1		yes	no	S8	1
Judy	f	old chimps	35	27/11/2018	12	6	ED	21	l	S8	l	1		yes	no	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	22	r	S7	r	1		yes	yes	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	23	l	S7	r	0		yes	no	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	24	r	S8	l	0		yes	yes	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	25	r	S7	l	0		no	yes	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	26	l	S8	l	1		yes	yes	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	27	r	S8	l	0		yes	no	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	28	l	S7	r	0		yes	yes	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	29	r	S7	r	1		yes	no	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	30	l	S8	l	1		yes	yes	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	31	l	S7	l	1		no	yes	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	32	r	S8	r	1		yes	yes	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	33	r	S8	l	0		no	no	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	34	l	S8	r	0		yes	no	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	35	r	S7	r	1		yes	yes	S7	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	36	l	S7	r	0		yes	no	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	37	r	S8	r	1		yes	yes	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	38	l	S8	l	1		yes	no	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	39	l	S7	r	0		no	yes	S8	2
Judy	f	old chimps	35	27/11/2018	12	6	ED	40	r	S7	r	1		yes	no	S7	2
Julia	f	old chimps	18	24/10/2018		5	ED	1	l	S7	r	0				S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	2	r	S8	r	1		yes	yes	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	3	l	S8	r	0		yes	no	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	4	r	S7	r	1		yes	yes	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	5	l	S7	r	0		yes	no	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	6	r	S8	r	1		yes	yes	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	7	l	S8	l	1		yes	no	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	8	r	S7	l	0		yes	yes	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	9	r	S8	r	1		no	yes	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	10	l	S7	r	0		yes	yes	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	11	l	S8	r	0		no	yes	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	12	r	S7	r	1		yes	yes	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	13	l	S7	r	0		yes	no	S8	1
Julia	f	old chimps	18	24/10/2018		5	ED	14	r	S8	l	0		yes	yes	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	15	l	S8	r	0		yes	no	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	16	r	S7	r	1		yes	yes	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	17	l	S7	l	1		yes	no	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	18	r	S7	r	1		yes	no	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	19	r	S8	l	0	different side 	no	yes	S7	1
Julia	f	old chimps	18	24/10/2018		5	ED	20	l	S8	r	0	different side 	yes	no	S7	1
Julia	f	old chimps	18	25/10/2018		6	ED	21	l	S8	r	0		no	no	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	22	r	S7	l	0		yes	yes	S8	2
Julia	f	old chimps	18	25/10/2018		6	ED	23	l	S7	l	1		yes	no	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	24	r	S8	l	0		yes	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	25	r	S7	r	1		no	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	26	l 	S8	r	0		yes	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	27	r	S8	l	0		yes	no	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	28	l	S7	l	1		yes	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	29	r	S7	l	0		yes	no	S8	2
Julia	f	old chimps	18	25/10/2018		6	ED	30	l	S8	r	0		yes	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	31	l	S7	l	1		no	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	32	r	S8	l	0		yes	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	33	r	S8	l	0		no	no	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	34	l	S8	r	0		yes	no	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	35	r	S7	r	1		yes	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	36	l	S7	l	1		yes	no	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	37	r	S8	l	0		yes	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	38	l	S8	r	0		yes	no	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	39	l	S7	l	1		no	yes	S7	2
Julia	f	old chimps	18	25/10/2018		6	ED	40	r	S7	r	1		yes	no	S7	2
Kisa	m	young chimps	25	22/11/2018		7	ED	1	l	S7	r	0				S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	2	r	S8	r	1		yes	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	3	l	S8	r	0		yes	no	S7	1
Kisa	m	young chimps	25	22/11/2018		7	ED	4	r	S7	r	1		yes	yes	S7	1
Kisa	m	young chimps	25	22/11/2018		7	ED	5	l	S7	r	0		yes	no	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	6	r	S8	r	1		yes	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	7	l	S8	l	1		yes	no	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	8	r	S7	l	0		yes	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	9	r	S8	r	1		no	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	10	l	S7	r	0		yes	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	11	l	S8	l	1		no	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	12	r	S7	l	0		yes	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	13	l	S7	l	1		yes	no	S7	1
Kisa	m	young chimps	25	22/11/2018		7	ED	14	r	S8	l	0		yes	yes	S7	1
Kisa	m	young chimps	25	22/11/2018		7	ED	15	l	S8	l	1		yes	no	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	16	r	S7	l	0		yes	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	17	l	S7	l	1		yes	no	S7	1
Kisa	m	young chimps	25	22/11/2018		7	ED	18	r	S7	r	1		yes	no	S7	1
Kisa	m	young chimps	25	22/11/2018		7	ED	19	l	S8	l	1		yes	yes	S8	1
Kisa	m	young chimps	25	22/11/2018		7	ED	20	r	S8	l	0		yes	no	S7	1
Kisa	m	young chimps	25	23/11/2018		8	ED	21	l	S8	l	1		yes	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	22	r	S7	l	0		yes	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	23	l	S7	r	0		yes	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	24	r	S8	l	0		yes	yes	S7	2
Kisa	m	young chimps	25	23/11/2018		8	ED	25	r	S7	l	0		no	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	26	l	S8	l	1		yes	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	27	r	S8	r	1		yes	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	28	l	S7	r	0		yes	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	29	r	S7	l	0		yes	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	30	l	S8	l	1		yes	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	31	l	S7	r	0		no	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	32	r	S8	r	1		yes	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	33	r	S8	r	1		no	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	34	l	S8	l	1		yes	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	35	r	S7	l	0		yes	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	36	l	S7	r	0		yes	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	37	l	S8	l	1		no	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	38	r	S8	r	1		yes	no	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	39	l	S7	r	0		yes	yes	S8	2
Kisa	m	young chimps	25	23/11/2018		8	ED	40	r	S7	r	1		yes	no	S7	2
Manno	m	young chimps	5	19/10/2018	11	4	ED	1	l	S7	r	0				S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	2	r	S8	r	1		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	3	l	S8	l	1		yes	no	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	4	r	S7	l	0		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	5	l	S7	r	0		yes	no	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	6	r	S8	r	1		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	7	l	S8	l	1		yes	no	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	8	r	S7	l	0		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	9	r	S8	r	1		no	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	10	l	S7	r	0		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	11	l	S8	l	1		no	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	12	r	S7	l	0		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	13	l	S7	r	0		yes	no	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	14	r	S8	r	1		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	15	l	S8	l	1		yes	no	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	16	r	S7	l	0		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	17	l	S7	r	0		yes	no	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	18	r	S7	l	0		yes	no	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	19	l	S8	l	1		yes	yes	S8	1
Manno	m	young chimps	5	19/10/2018	11	4	ED	20	r	S8	r	1		yes	no	S8	1
Manno	m	young chimps	5	20/10/2018	11	5	ED	21	l	S8	l	1		yes	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	22	r	S7	l	0		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	23	l	S7	r	0		yes	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	24	r	S8	r	1		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	25	r	S7	l	0		no	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	26	l	S8	l	1		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	27	r	S8	r	1		yes	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	28	l	S7	r	0		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	29	r	S7	l	0		yes	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	30	l	S8	l	1		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	31	l	S7	r	0		no	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	32	r	S8	r	1		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	33	r	S8	r	1		no	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	34	l	S8	l	1		yes	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	35	r	S7	l	0		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	36	l	S7	r	0		yes	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	37	r	S8	r	1		yes	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	38	l	S8	l	1		yes	no	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	39	l	S7	r	0		no	yes	S8	2
Manno	m	young chimps	5	20/10/2018	11	5	ED	40	r	S7	l	0		yes	no	S8	2
Mary	f	old chimps	15	25/10/2018		6	ED	1	l	S7	l	1				S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	2	r	S8	l	0	indecisive	yes	yes	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	3	l	S8	l	1		yes	no	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	4	r	S7	l	0		yes	yes	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	5	l	S7	l	1		yes	no	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	6	r	S8	r	1		yes	yes	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	7	l	S8	r	0		yes	no	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	8	r	S7	r	1		yes	yes	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	9	r	S8	r	1		no	yes	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	10	l	S7	l	1		yes	yes	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	11	l	S8	l	1	indecisive	no	yes	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	12	r	S7	l	0		yes	yes	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	13	l	S7	l	1		yes	no	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	14	r	S8	r	1		yes	yes	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	15	l	S8	r	0		yes	no	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	16	r	S7	r	1		yes	yes	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	17	l	S7	r	0		yes	no	S8	1
Mary	f	old chimps	15	25/10/2018		6	ED	18	r	S7	r	1		yes	no	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	19	l	S8	r	0		yes	yes	S7	1
Mary	f	old chimps	15	25/10/2018		6	ED	20	r	S8	l	0		yes	no	S7	1
Mary	f	old chimps	15	27-Oct-18		7	ED	21	l	S8	r	0		yes	no	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	22	r	S7	r	1		yes	yes	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	23	l	S7	l	1		yes	no	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	24	r	S8	l	0		yes	yes	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	25	r	S7	r	1		no	yes	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	26	l 	S8	r	0		yes	yes	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	27	r	S8	l	0		yes	no	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	28	l	S7	l	1		yes	yes	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	29	r	S7	r	1		yes	no	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	30	l	S8	r	0		yes	yes	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	31	l	S7	r	0		no	yes	S8	2
Mary	f	old chimps	15	27-Oct-18		7	ED	32	r	S8	l	0		yes	yes	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	33	r	S8	l	0		no	no	S7	2
Mary	f	old chimps	15	27-Oct-18		7	ED	34	l	S8	r	0		yes	no	S7	2
